Händler-SKU;ASIN 1;Artikelbezeichnung;Artikelbeschreibung;Angebotsnummer;Preis;Menge;Erstellungsdatum;Produkt-ID-Typ;Anmerkung zum Artikel;Artikelzustand;Internationaler Versand;Expressversand;Produkt-ID;Anzahl Bestellungen;Versender;Standardpreis;Produktsteuerschlüssel;Nettopreis
4F-XR99-2ZRU;B00TYEDDBQ;Bio Japan Kabuse Genmaicha + Matcha Grüner Tee - Keiko Green Tea;;1204V9XZRP4;07. Aug;13;04/12/2019 09:07:45 MET;1;;11;;;B00TYEDDBQ;0;DEFAULT;;;
5824;B005N5J6WA;Sanddorn Rotbuschtee mit feinem Sahnegeschmack;100g;0117MGONERC;Mrz 75;11;17/01/2012 11:41:13 MET;4;.;11;;;4004986439775;0;DEFAULT;;;
58254;B00121U4NY;Aktuell Darjeeling FTGFOP1 Classic, 1er Pack (1 x 500 g);;1112PUON8QI;Nov 95;5;12/11/2015 19:09:34 MET;1;;11;;;B00121U4NY;0;DEFAULT;;;
5826;B006YNB452;Sanddorn Kräutertee mit feiner Vanille;75g;0117MGMZ35U;Mrz 75;8;17/01/2012 10:22:19 MET;4;.;11;;;4004986523139;0;DEFAULT;;;
58262;B001AXN2UG;Aktuell Grüner Darjeeling FTGFOP1, 1er Pack (1 x 500 g);;0123MLWHM6I;15. Sep;7;23/01/2012 12:38:07 MET;1;.;11;;;B001AXN2UG;0;DEFAULT;;;
5827;B005N5J8CS;Sanddorn Früchtetee mit Passionsfrucht;100g;0117MGORDK6;Mrz 75;17;17/01/2012 11:43:36 MET;4;;11;;;4004986523153;0;DEFAULT;;;
62080;B008MM17QO;Teeschalen Geschenkset;;0112SNKSJAU;25. Sep;2;12/01/2017 10:58:27 MET;1;.;11;;;B008MM17QO;0;DEFAULT;;;
62255;B01B1ITYKQ;Teebecher Geschenkset;;0112SNG3AVC;24. Sep;2;12/01/2017 10:35:29 MET;1;.;11;;;B01B1ITYKQ;0;DEFAULT;;;
65-FC5O-ZATV;B00GVWNT7C;1kg - frischer Röstkaffee - Café Cult - Kolumbien - Kachalú - ganze Bohnen;;0615UO9JD57;27. Aug;1;15/06/2018 11:02:31 MEST;1;;11;;;B00GVWNT7C;0;DEFAULT;;;
67020;B00MFPU3C8;China Ingwerwürfel gezuckert 1000g - Schnäppchen;Feiner Ingwer aus China - leicht gezuckert im 1000g Sparpack. Frisch abgefüllt nach Auftrag. Dieser China Ingwer ist nicht geschwefelt, hat nur wenige Fasern und ist angenehm scharf.;0805ON9SN8C;13. Sep;5;05/08/2014 14:31:43 MEST;3;.;11;;;612524229708;0;DEFAULT;;;
6D-7T2B-BOKF;B07F1Q66JY;Guatemala Lampocoy Gran Cru - 1000g Röstkaffee in Bohnen;Es ist einer der feinsten Kaffees aus Guatemala geworden: Guatemala Lampocoy. Seit 2012 baut der deutsche Fernsehjournalist Dethlev Cordts zusammen mit seiner Frau Milvia A. Pineda Cabrera das Kaffeeprojekt Lampocoy in Guatemala auf. Ziel des Projektes ist neben dem fairen und direkten Handel vor allem die wirtschaftliche Besserstellung der sehr armen Kaffeebauern, der Schutz der sensiblen Umwelt, absolute Transparenz und natürlich höchste Qualität. Zusammen mit den Kleinbauern der Kooperative hat Cordts seit 2012 ein Projekt entwickelt, das den Bauern mehr Lebensqualität bietet und ihnen über den Direktvertrieb nach Europa ein deutlich höheres Einkommen verschafft. Die Bauern des kleinen Bergdorfes Lampocoy im Nuevo Oriente/Guatemala produzieren seit über 100 Jahren einen exzellenten Kaffee. Der Kaffee wird dort ausschließlich handgepflückt und handverlesen. Man schmeckt die Erfahrung und die Hingabe an den Kaffee mit jedem Schluck. Tassenprofil: Dieser Kaffee zeichnet sich geschmacklich durch feinste Süße und herrliche, volle Aromen aus, die schon etwas an Blumenwiesenduft erinnern. Feinster Kaffee-Nachhall. Region:Nuevo Oriente, Lampocoy Höhe:1.000 bis 1.500m Varietäten:Arabica Aufbereitung: gewaschen und sonnengetrocknet Ernte:Januar bis März;0626U4QSE1W;32.9;6;26/06/2018 10:32:21 MEST;3;;11;;;737069841342;0;DEFAULT;;;
6Q-HRC8-44YH;B01LYNLUOA;Thailand Pang Khon Mystic Hilltribe in 1 kg Tüte, ganze Bohne;;0615UOAIAIW;29. Sep;4;15/06/2018 11:06:25 MEST;1;;11;;;B01LYNLUOA;0;DEFAULT;;;
7W-HW1Y-QTGR;B00XRWVW0K;1kg - frischer Aroma-Röstkaffee - Café Cult - Vanilla Cream - ganze Bohnen;;0704UKYXBVG;27. Sep;3;04/07/2018 10:00:57 MEST;1;;11;;;B00XRWVW0K;0;DEFAULT;;;
80051;B01LXTZWVZ;"Tea for one Set ""Voi"" Keramik mit Goldauflage 4-teilig, Kanne: 0,4 l, Tasse: 0,2 l";;0118SI2FRFC;22. Sep;4;18/01/2017 10:50:25 MET;1;.;11;;;B01LXTZWVZ;0;DEFAULT;;;
80074;B01LXUIUV2;"Tea for one Set ""Elly"" Keramik, 4-teilig Kanne: 0,35 l, Tasse: 0,25 l";;0118SIKWCOI;18. Apr;1;18/01/2017 13:14:34 MET;1;.;11;;;B01LXUIUV2;0;DEFAULT;;;
80085;B01LLFV0ME;"Tea for one Set ""Oke"" Keramik, 4-teilig Kanne: 0,4 l, Tasse: 0,2 l";;0129S104IVI;19. Mai;2;29/01/2017 18:42:24 MET;1;.;11;;;B01LLFV0ME;0;DEFAULT;;;
80112;B00MX3M0TG;"Tea for one Set ""Corazon"" Keramik, 4 teilig Kanne: 0,4 l, Tasse: 0,2 l";;0118SIAJV60;18. Jun;4;18/01/2017 11:54:57 MET;1;.;11;;;B00MX3M0TG;0;DEFAULT;;;
82576;B00FVXQIL6;"Tea for one Set ""Ole"" Keramik, 4-teilig Kanne: 0,4 l, Tasse: 0,2 l";;0118SI7MSWC;17. Sep;4;18/01/2017 11:24:51 MET;1;;11;;;B00FVXQIL6;0;DEFAULT;;;
82587;B00G23MIK4;"Tea for one Set ""Lutz"" Keramik, 4 teilig Kanne: 0,4 l, Tasse: 0,2 l";;0116OKNSNS6;18. Mai;2;16/01/2014 09:46:43 MET;1;.;11;;;B00G23MIK4;0;DEFAULT;;;
83118;B003G47186;Tea-For-One Set Filou;;0118SI0BIMU;20. Mai;3;18/01/2017 10:19:10 MET;1;.;11;;;B003G47186;0;DEFAULT;;;
83221;B003GCLIM8;Tea-For-One Set Benares;;1207NPSOFPO;17. Mrz;2;07/12/2013 10:58:04 MET;1;.;11;;;B003GCLIM8;0;DEFAULT;;;
83226;B00D1X0XNC;Cha Cult Tea for One Danja 400ml;;1207NPSSZK0;18. Mai;2;07/12/2013 11:00:02 MET;1;.;11;;;B00D1X0XNC;0;DEFAULT;;;
83330;B001A5GKOE;"Cup Set ""Zen"" Japanische Keramik, 5-teilig";;0228SCEKQOC;27. Sep;2;28/02/2017 13:08:34 MET;1;;11;;;B001A5GKOE;0;DEFAULT;;;
88-166;B00X5WP67M;Japan Sencha Enshu - japanischer Grüntee im Originalgebinde - 100g;Mit Beginn der Meiji-Restauration (1868) wurde das System der politischen Führung geändert. Der Shogun in der Position eines Kanzlers übertrug die Macht zurück an den Kaiser (Tenno), und in der Konsequenz verloren die Samurai ihren Einfluss (und ihre Beschäftigung). Daher ordnete der letzte Shogun Tokugawa Yoshinobu seine Samurai an, das Schwert gegen den Pflug einzutauschen. Tee und Seide wurden die Haupt-Exportartikel Japans, der Hafen Shimizu in Shizuoka wurde eröffnet, der Anbau von Tee wuchs rapide und es entstanden riesige Teegärten, nicht zuletzt mit tatkräftiger Hilfe und unter großen Mühen der arbeitlosen Samurai. Dies ist der geschichtliche Hintergrund des Teeanbaugebietes Enshu. Heute erstrecken sich die Teegärten Enshus in sanften Wellen bis an den Horizont, soweit das Auge reicht. Genießen Sie den Enshu, den Tee aus den Gärten des letzten Shogun Japans, bekannt für seinen sanften Geschmack beim ersten Schluck der zartgrünen Tasse, gefolgt von einer überraschenden Tiefe des Geschmackes beim Abgang.;0505PSH79V6;13. Sep;12;05/05/2015 14:21:24 MEST;3;;11;;;737069840420;0;DEFAULT;;;
88-181;B00X3Y2CR4;Kukicha mit Matcha - Grüner Tee aus Japan im Originalgebinde 100g;Kukicha ist ein Tee, der aus den Blattrippen und den Stängeln der Teeblätter gewonnen wird. Das Resultat ist ein besonders leichter, zarter und wohlschmeckender Tee mit gelblicher Tasse. Zur besonderen Verfeinerung wurde diesem Tee noch Matcha Tee beigegeben, verantwortlich für das tiefe Grün. Matcha-Iri (Kukicha mit Matcha gemischt). Herkunft: Japan, südliche Insel Kyushu. Präfektur: Fukuoka. Region: Yame/Hoshino.;0504PPJPC2U;15. Sep;7;04/05/2015 16:14:37 MEST;3;;11;;;612524280242;0;DEFAULT;;;
88-266;B00X3T2OX6;Japan Sencha Kabuse Fukamushi Premium - japanischer Grüntee im Originalgebinde - 100g;Ein Kabuse-Cha (Halbschattentee) mit tiefgrüner, leuchtender Tasse. Komponiert vom Teepflanzer und Teemeister (Chasho) Yoshihiro Baba: Yoshihiro Baba ist einer der jüngsten Chasho mit höchsten Auszeichnungen. Kabuse-Cha ist ein beschattet gewachsener Tee. Während der Wachstumszeit der jungen Triebe werden die Blätter etwa zwei Wochen vor der Ernte mit dunklen Netzen abgeschattet, so dass nur noch etwa die Hälfte des Sonnenlichtes an die Teeblätter gelangt. Dieser Tee ist außerdem ein Fukamushi Cha, das heißt, es ist ein tiefbedampfter Tee. Üblicherweise werden die frischen Teeblätter für den Sencha etwa 30 Sekunden mit Dampf behandelt. Beim Fukamushi Cha dauert dieser Vorgang etwa 120 Sekunden. So entsteht durch das längere Dämpfen ein Tee mit intensivem Geschmack, feiner Säure und feiner Stachelbeernote, kombiniert mt der Süße, Milde und Weichheit des Kabusecha. Herkunft: Japan, südliche Insel Kyushu. Präfektur: Fukuoka. Region: Yame/Hoshino. Komponiert durch Teepflanzer und Teemeister (Chasho) Yoshihiro Baba. Frühjahrspflückung, First Flush. Direkt in Japan aromageschützt verpackt.;0504PPBLFL0;27. Sep;10;04/05/2015 14:28:52 MEST;3;;11;;;612524280259;0;DEFAULT;;;
88-374;B00X5WW8LO;Japan Sencha Shizuku No1 - japanischer Grüntee im Originalgebinde - 100g;Ein Spitzengewächs aus Hoshino — erste Pflückung. Sehr fein gerolltes Blatt, mild und süß im Geschmack mit einer grünen Tasse. Etwas für den Genießer eines edlen Grüntee-Tropfens (Shizuku). Grüner Tee. Sencha. Herkunft: Japan, südliche Insel Kyushu. Präfektur: Fukuoka. Region: Yame/Hoshino. Frühjahrspflückung, First Flush. Direkt in Japan aromageschützt verpackt. Zubereitung: Temperatur: etwa 70 °C heißes Wasser. Menge: 5 Gramm Tee für ca. 450 ml Wasser. Ziehzeit: 1. Aufguss: 45 Sekunden. 2. Aufguss: 10 Sekunden.;0505PSHTZ40;26. Sep;9;05/05/2015 14:26:35 MEST;3;;11;;;737069840437;0;DEFAULT;;;
88-376;B00X5HT8HQ;Japan Sencha Tee Megumi No1 - japanischer Grüntee im Originalgebinde - 100g;Ein lieblicher Hoshino-Tee aus der ersten Pflückung der Jahres. Dieser Tee wurde tiefbedampft (Fukamushi-Cha). Vollmundig und weich schmeckend, ohne Bitterkeit. Dunkelgrünes Teeblatt. Frisch grünlich-gelb in der Tasse, die belebend und anregend wirkt und wundervoll duftet. Grüner Tee. Sencha, Fukamushi-Cha. Herkunft: Japan, südliche Insel Kyushu. Präfektur: Fukuoka. Region: Yame/Hoshino. Frühjahrspflückung, first flush. Direkt in Japan aromageschützt verpackt. Zubereitung: Temperatur: etwa 70 °C heißes Wasser. Menge: 10 Gramm Tee für ca. 450 ml Wasser. Ziehzeit: 1. Aufguss: 45 Sekunden. 2. Aufguss: 10 Sekunden.;0505PRRXAF6;19. Sep;3;05/05/2015 10:04:50 MEST;3;;11;;;737069840390;0;DEFAULT;;;
88-500;B00X5I5JDC;Japan Daily Delight Sencha mit Matcha - japanischer Grüntee im Originalgebinde - 100g;Sencha mit Matcha von ausgesuchten Teegärten am Fuße des Berges Fuji stammen die Teeblätter für diesen Sencha mit Matcha. Verfeinert wird er mit japanischem Teepulver, dessen Blätter schonend in Steinmühlen gemahlen wurde. Die Tasse mit ihrem satten Grün erinnert den Weitgereisten an die dichten grünen Wälder, die den heiligen Berg Fuji umringen. Dank dem Können eines Teemeisters (Chasho) gelang es, die Geschmacksrichtungen Umami und Shibumi, Süße und Herbe, des Tees wirkungsvoll zu einem typischen Shizuoka-Tee zu komponieren. So wie ein Spaziergang im Grünen zu Ihrem täglichen Wohlbefinden beiträgt, so mag eine Tasse dieses Grüntees Ihren Tag krönen. Eine tägliche Köstlichkeit — Daily Delight. Grüner Tee. Matcha-Iri Sencha mit Matcha. Herkunft: Japan, Honshu. Präfektur: Shizuoka. Von Teemeister Chasho Hiroyuki Unno. Direkt in Japan aromageschützt verpackt. Zubereitung: Temperatur: etwa 80 °C heißes Wasser. Menge: 5 Gramm Tee für ca. 450 ml Wasser. Ziehzeit: 1. Aufguss: 60 Sekunden. 2. Aufguss: 5 Sekunden.;0505PRS9ZN6;13. Sep;15;05/05/2015 10:11:39 MEST;3;;11;;;737069840406;0;DEFAULT;;;
8882;B007MAMENW;Matcha Tee Schale AKEMI;Spitzenqualität und original handgefertigt in Japan. In dieser besonders schönen Matcha Tee Schale kommt das leuchtende Grün des Matcha Tees besonders gut zur Geltung. Handgearbeitetes Unikat aus Japan. Durchmesser 125mm, Höhe 75mm.;0319M3RS02O;29. Mai;1;19/03/2012 15:45:53 MET;4;.;11;;;4004986544721;0;DEFAULT;;;
89057-500;B007VM8DJA;Birnengarten Früchte Tee 500g;Früchteteemischung mit Birnen-Geschmack;0419M172RMO;19. Mai;5;19/04/2012 11:49:23 MEST;4;.;11;;;4004986577095;0;DEFAULT;;;
89116-100;B007POHFD4;Apfel-Birnengarten Ingwer fresh Mandarine Früchtetee 100g;Früchteteemischung mit Mandarinen-Ingwer Geschmack;0329MG5KIZ0;03. Sep;13;29/03/2012 12:17:16 MEST;4;;11;;;4004986575213;0;DEFAULT;;;
89116-250;B007POHFOI;Apfel-Birnengarten Ingwer fresh Mandarine Früchtetee 250g;Früchteteemischung mit Mandarinen-Ingwer Geschmack;0329MG5KKGC;09. Jun;5;29/03/2012 12:17:17 MEST;4;.;11;;;4004986575497;0;DEFAULT;;;
89116-500;B007POHG1U;Apfel-Birnengarten Ingwer fresh Mandarine Früchtetee 500g;Früchteteemischung mit Mandarinen-Ingwer Geschmack;0329MG5KLV6;17. Mai;2;29/03/2012 12:17:19 MEST;4;.;11;;;4004986575237;0;DEFAULT;;;
8A-0112-79HW;B00NTXJC86;Becks Cocoa Trinkschokolade Sinnerman Zimt Dose 250 g;;1204V9UGB43;08. Sep;4;04/12/2019 09:08:47 MET;1;;11;;;B00NTXJC86;0;DEFAULT;;;
8H-245I-03EQ;B006YVJXKW;Pflege Deine Stimme Bio Tee Ayurvitaler Kräutertee;;1203V7WUEAU;Mrz 95;13;03/12/2019 12:50:19 MET;1;;11;;;B006YVJXKW;0;DEFAULT;;;
90643;B007GKYL5M;Chinesischer Liebestraum Grüner Tee 100g;Grüner Tee mit Kaktusfeige-Lemon-Geschmack;0303MJQWCMO;04. Sep;14;03/03/2012 12:32:05 MET;4;;11;;;4030683006309;0;DEFAULT;;;
91356;B007GKYTUE;Vanille BIO - Schwarzer Tee 100g;Schwarztee mit Vanille-Geschmack;0303MJQX1SI;04. Sep;5;03/03/2012 12:33:01 MET;4;;11;;;4030683004619;0;DEFAULT;;;
91665;B007GKYWLK;Cappuccino Sahne Rotbuschtee 100g;Rotbuschtee mit Cappuccino-Sahne-Geschmack;0303MJQXA16;03. Mai;10;03/03/2012 12:33:22 MET;4;.;11;;;4030683005142;0;DEFAULT;;;
91804;B007GKYYBI;Gabalong aus Japan Grüner Tee 100g;Japan Grüntee;0303MJQXED0;12. Sep;27;03/03/2012 12:33:34 MET;4;;11;;;4030683006125;0;DEFAULT;;;
92637;B007GKYHXI;Weisser Tee Weiße Perle von Fujian - loser Tee 100 gr;Weisser Tee mit Aprikose-Jasmin-Geschmack;0303MJQW4X6;05. Sep;9;03/03/2012 12:31:48 MET;4;;11;;;4030683006484;0;DEFAULT;;;
93280;B007GKYP76;Chai of Madagaskar Rotbuschtee-Honigbuschtee 100g;Grüner Tee/ Honeybush Tee mit Vanille-Orangen-Geschmack;0303MJQWNUU;04. Apr;23;03/03/2012 12:32:31 MET;4;;11;;;4030683005357;0;DEFAULT;;;
93881;B006XBWS4G;FLORAGOLD Pyramidenbeutel grüner Tee Ewiges Leben, 1er Pack (1 x 45 g);15 Pyramidenteebeutel a 3 gr. gefüllt mit einer Teemischung mit Kräutern und Fruchtstücken aromatisiert;0114MEY5SK0;05. Apr;12;14/01/2012 11:33:45 MET;4;.;11;;;4030683002134;0;DEFAULT;;;
93883;B0081383UC;FLORAGOLD Pyramidenbeutel Kräutertee Kokos-Ingwer, 1er Pack (1 x 68 g);15 Pyramidenteebeutel a 4,5 gr. gefüllt mit Kräutertee aromatisiert;0507MMHN7PO;05. Apr;6;07/05/2012 10:16:44 MEST;4;.;11;;;4030683002370;0;DEFAULT;;;
93884;B006XBWOZ4;FLORAGOLD Pyramidenbeutel GT Die Acht Schätze des Shaolin, 1er Pack (1 x 45 g);15 Pyramidenteebeutel a 3 gr. gefüllt mit Grüntee, Kräutern und Fruchtstücken aromatisiert;0114MEY5MDI;05. Apr;11;14/01/2012 11:33:38 MET;4;.;11;;;4030683002141;0;DEFAULT;;;
93886;B006XBWPJY;FLORAGOLD Pyramidenbeutel FT Glücksbringer, 1er Pack (1 x 67.5 g);15 Pyramidenteebeutel a 4,5 gr. gefüllt mit Früchtetee aromatisiert;0114MEY5NSC;05. Apr;6;14/01/2012 11:33:39 MET;4;.;11;;;4030683002165;0;DEFAULT;;;
93887;B006WLLGC2;FLORAGOLD Pyramidenbeutel ST Earl Grey, 1er Pack (1 x 37.5 g);15 Pyramidenteebeutel a 2,5 gr. gefüllt mit Schwarztee und aromatisiert mit Bergamotte-Geschmack;0112MCK230O;05. Apr;11;12/01/2012 12:13:10 MET;4;.;11;;;4030683002080;0;DEFAULT;;;
93890;B006XBWQBG;FLORAGOLD Pyramidenbeutel Kräutertee Frauentraum, 1er Pack (1 x 45 g);15 Pyramidenteebeutel a 3 gr. gefüllt mit Kräutertee aromatisiert;0114MEY5PTO;05. Apr;3;14/01/2012 11:33:41 MET;4;.;11;;;4030683002387;0;DEFAULT;;;
93894;B006XBWMQK;FLORAGOLD Pyramidenbeutel Kräutertee Stressblocker, 1er Pack (1 x 45 g);15 Pyramidenteebeutel a 3 gr. gefüllt mit Kräutertee aromatisiert;0114MEY5HNI;05. Apr;7;14/01/2012 11:33:32 MET;4;.;11;;;4030683002417;0;DEFAULT;;;
93895;B006XBWSQ4;FLORAGOLD Pyramidenbeutel Kräutertee Jungbrunnentee, 1er Pack (1 x 38 g);15 Pyramidenteebeutel a 2,5 gr. gefüllt mit Kräutertee und grünem Tee;0114MEY5TCC;05. Apr;12;14/01/2012 11:33:46 MET;4;.;11;;;4030683002424;0;DEFAULT;;;
93897;B006XBWNEQ;FLORAGOLD Pyramidenbeutel Kräutertee Vanille Lemongras, 1er Pack (1 x 45 g);15 Pyramidenteebeutel a 3 gr. gefüllt mit Kräutertee aromatisiert;0114MEY5JMC;05. Apr;9;14/01/2012 11:33:34 MET;4;.;11;;;4030683002431;0;DEFAULT;;;
93899;B006WYOYMS;FLORAGOLD Pyramidenbeutel Kräutertee Tulsi orange Ingwer natürlich, 1er Pack (1 x 38 g);15 Pyramidenteebeutel a 2,5 gr. gefüllt mit Kräutertee aromatisiert;0113MDIX6F6;05. Apr;12;13/01/2012 12:14:43 MET;4;.;11;;;4030683002448;0;DEFAULT;;;
93900;B006XBWPDU;FLORAGOLD Pyramidenbeutel FT Kirschenmichel, 1er Pack (1 x 67.5 g);15 Pyramidenteebeutel a 4,5 gr. gefüllt mit Früchtetee aromatisiert;0114MEY5N2I;05. Apr;9;14/01/2012 11:33:39 MET;4;.;11;;;4030683002196;0;DEFAULT;;;
93908;B006WLLH0S;FLORAGOLD Pyramidenbeutel rotbuschtee Tropical Sunrise, 1er Pack (1 x 53 g);15 Pyramidenteebeutel a 3,5 gr. gefüllt mit Kräuterteetee aromatisiert;0112MCK23X6;05. Apr;10;12/01/2012 12:13:13 MET;4;.;11;;;4030683002264;0;DEFAULT;;;
93909;B006WYOY96;FLORAGOLD Pyramidenbeutel rotbuschtee Perle des Nils, 1er Pack (1 x 45 g);15 Pyramidenteebeutel a 3 gr. gefüllt mit Kräutertee aromatisiert;0113MDIX1U6;05. Apr;11;13/01/2012 12:14:40 MET;4;.;11;;;4030683002271;0;DEFAULT;;;
93964;B006XBWTEK;FLORAGOLD Pyramidenbeutel ST Royal Garden, 1er Pack (1 x 37.5 g);15 Pyramidenteebeutel a 2,5 gr. gefüllt mit Darjeeling Royal Garden FTGFOP 1 First Flush;0114MEY5UW6;05. Apr;11;14/01/2012 11:33:48 MET;4;.;11;;;4030683002066;0;DEFAULT;;;
93965;B006WLLHDK;FLORAGOLD Pyramidenbeutel rotbuschtee Stern von Afrika, 1er Pack (1 x 53 g);15 Pyramidenteebeutel a 3,5 gr. gefüllt mit Kräuterteetee aromatisiert;0112MCK24KI;05. Apr;9;12/01/2012 12:13:14 MET;4;.;11;;;4030683002226;0;DEFAULT;;;
93967;B006WLLG1S;"FLORAGOLD Pyramidenbeutel schwarzer Tee Ostfriesen-Tee ""Golden and Malty"", 1er Pack (1 x 45 g)";15 Pyramidenteebeutel a 3,0 gr. gefüllt mit Schwarztee;0112MCK22DC;05. Apr;10;12/01/2012 12:13:09 MET;4;.;11;;;4030683002073;0;DEFAULT;;;
93968;B006XBWSUU;FLORAGOLD Pyramidenbeutel rotbuschtee Wüstenblume, 1er Pack (1 x 45 g);15 Pyramidenteebeutel a 3 gr. gefüllt mit Kräutertee aromatisiert;0114MEY5TN6;05. Apr;12;14/01/2012 11:33:46 MET;4;.;11;;;4030683002233;0;DEFAULT;;;
93971;B006WLLGMW;FLORAGOLD Pyramidenbeutel Kräutertee Chai Zanzibar, 1er Pack (1 x 45 g);15 Pyramidenteebeutel a 3,0 gr. gefüllt mit Kräuterteetee aromatisiert;0112MCK23I6;05. Apr;13;12/01/2012 12:13:12 MET;4;.;11;;;4030683002325;0;DEFAULT;;;
93972;B006XBWMQA;FLORAGOLD Pyramidenbeutel KT Schweizer Kräutertee, 1er Pack (1 x 45 g);15 Pyramidenteebeutel a 3 gr. gefüllt mit Kräutertee aromatisiert;0114MEY5HTC;05. Apr;9;14/01/2012 11:33:32 MET;4;.;11;;;4030683002332;0;DEFAULT;;;
93974;B006WYOY0K;FLORAGOLD Pyramidenbeutel rotbuschtee Mond und Sterne, 1er Pack (1 x 45 g);15 Pyramidenteebeutel a 3 gr. gefüllt mit Kräutertee aromatisiert;0113MDIX0M0;05. Apr;9;13/01/2012 12:14:39 MET;4;.;11;;;4030683002240;0;DEFAULT;;;
93975;B006WYOXTM;FLORAGOLD Pyramidenbeutel Grüner Tee der langen Freundschaft, 45 g;15 Pyramidenteebeutel a 3 gr. gefüllt mit Weissem Tee und Kräutern aromatisiert;0113MDIWZ26;05. Apr;8;13/01/2012 12:14:38 MET;4;.;11;;;4030683002127;0;DEFAULT;;;
94804;B007GKYYZO;Buddhas kleines Geheimnis Weisser Tee 100g;Weisser Tee mit Pfirsich-Jasmin-Geschmack;0303MJQXG8I;04. Sep;7;03/03/2012 12:33:39 MET;4;;11;;;4030683006651;0;DEFAULT;;;
95760;B00H2EANRM;FLORAGOLD Pyramidenbeutel rotbuschtee Feenduft, 1er Pack (1 x 53 g);Grüner Honeybush Tee mit Erdbeer-Kiwi-Geschmack im Pyramiden-Teebeutel. 15 einzeln verschweißte Teebeutel a 3,5g.;1203NGRVQZ6;05. Jun;10;03/12/2013 09:45:36 MET;4;.;11;;;4030683012454;0;DEFAULT;;;
95762;B00H2EP0E8;FLORAGOLD Pyramidenbeutel grüner Tee China Jasmin, 1er Pack (1 x 38 g);Grüner Tee China Jasmin in 15 einzeln verschweißten Pyramidenteebeuteln mit jeweils 2,5g Tee.Ein grüner Tee versetzt mit Jasminblüten aus der Provinz Fujian, goldgelb in der Tasse mit vollem aromatischen Jasmingeschmack.;1203NGT6LE0;05. Apr;13;03/12/2013 10:03:37 MET;4;;11;;;4030683012478;0;DEFAULT;;;
95798;B00H2FYQ6U;"FLORAGOLD Pyramidenbeutel schwarzer Tee Assam ""Mokalbari, 1er Pack (1 x 38 g)";Schwarzer Tee Assam Mokalbari FTGFOP1 im Pyramiden Teebeutel. 15 einzeln verschweißte Pyramiden-Teebeutel mit jeweils 2,5g. Ein Qualitäts-Assam aus dem oberen Brahmaputra Tal mit fleischigem Blatt und goldenen Tips. Hocharomatischer, leicht würziger Geschmack mit einer kupferroten, klaren Tasse.;1203NGV9B2C;05. Apr;10;03/12/2013 10:57:10 MET;4;.;11;;;4030683012492;0;DEFAULT;;;
98-5S3D-20HF;B07H9H8TKQ;"Becks Cocoa Trinkschokolade ""Günther"" BIO(Kakao 66% ZB)";;1204V9UPCT2;08. Sep;6;04/12/2019 08:49:35 MET;1;;11;;;B07H9H8TKQ;0;DEFAULT;;;
9G-Y7N3-CI39;B07V45YDPH;Bio Ostfriesen Tee Mischung Golden & Malty Blatt im Kilopack - Schwarzer Tee;Typisch weich, malziger und hocharomatischer Ostfriesen Schwarztee. Nur besonders ausgesuchte Goldblatt-Assams werden für diesen außergewöhnlichen Ostfriesentee verwendet und verleihen ihm seinen einzigartigen Geschmack: weich, malzig und hocharomatisch. Hinweis: Die Teetasse auf dem Foto ist nicht im Lieferumfang enthalten.;0709VOQJQQN;29. Sep;15;09/07/2019 12:19:43 MEST;3;;11;;;758913511563;0;DEFAULT;;;
AktionA;B001AXN2V0;Aktuell Assam FTGFOP1, 1er Pack (1 x 500 g);;0114MF264EU;Nov 95;13;14/01/2012 14:05:18 MET;1;.;11;;;B001AXN2V0;0;DEFAULT;;;
B8-AL46-WUUO;B01MEHJ62W;Trinkschokolade Edelherb 70% Kakao - vegan - 375 g - Bio;;1209VMLQ14B;09. Mai;12;09/12/2019 09:18:15 MET;1;;11;;;B01MEHJ62W;0;DEFAULT;;;
BK118;B00NTXJN6M;Becks Cocoa Trinkschokolade Criollo 100 % Dose 250 g;;1210O3T4CLI;08. Sep;19;10/12/2014 13:02:02 MET;1;;11;;;B00NTXJN6M;0;DEFAULT;;;
C0167;B00JV1FZQS;Creano doppelwandiges Tee-Glas, Latte Macchiato, Thermobecher Kolibri | 250ml in exklusiver Geschenkbox, grün;;1103PUHHUGU;12. Sep;1;03/11/2015 13:43:04 MET;1;.;11;;;B00JV1FZQS;0;DEFAULT;;;
DB12144;B00XRWRCRW;1kg - frischer Aroma-Röstkaffee - Café Cult - Happy Haselnuss - ganze Bohnen;;1130PY5LER6;27. Sep;3;30/11/2015 16:29:36 MET;1;;11;;;B00XRWRCRW;0;DEFAULT;;;
DK88-121;B00YCDNF0S;Gyokuro Karigane Grüner Tee aus Japan im Originalgebinde 50g;Was dem Sencha sein Kukicha, ist dem Gyokuro sein Karigane, ein hocharomatischer Tee, das in erster Linie aus den Blattrippen besteht, die bekanntlich die Transportwege der Aromastoffe sind. Muss man eigentlich probiert haben, aus 2 Gründen: a. wegen des Geschmacks und b. wegen des Geldbeutels.;0527PVI4RQ0;15. Sep;12;27/05/2015 13:26:14 MEST;3;;11;;;737069840468;0;DEFAULT;;;
